Date,Close
2011-02-18,24.37139892578125
2011-02-21,23.96394920349121
2011-02-22,23.017013549804688
2011-02-23,22.900053024291992
2011-02-24,22.220985412597656
2011-02-25,22.111576080322266
2011-02-28,22.556751251220703
2011-03-01,23.458417892456055
2011-03-03,23.56782341003418
2011-03-04,23.737590789794922
2011-03-07,23.167919158935547
2011-03-08,23.38296127319336
2011-03-09,23.224510192871094
2011-03-10,22.97174072265625
2011-03-11,23.039649963378906
2011-03-14,23.37919044494629
2011-03-15,22.85101318359375
2011-03-16,23.443328857421875
2011-03-17,23.103790283203125
2011-03-18,22.900053024291992
2011-03-21,22.70011329650879
2011-03-22,22.556751251220703
2011-03-23,22.798200607299805
2011-03-24,23.017013549804688
2011-03-25,23.4697322845459
2011-03-28,23.81304359436035
2011-03-29,24.450624465942383
2011-03-30,25.601287841796875
2011-03-31,25.11461639404297
2011-04-01,25.11461639404297
2011-04-04,24.74489402770996
2011-04-05,24.514766693115234
2011-04-06,24.631715774536133
2011-04-07,25.32588768005371
2011-04-08,25.216476440429688
2011-04-11,24.54117202758789
2011-04-13,25.076885223388672
2011-04-15,24.869396209716797
2011-04-18,24.307266235351562
2011-04-19,25.046710968017578
2011-04-20,25.190074920654297
2011-04-21,25.00143814086914
2011-04-25,25.10706901550293
2011-04-26,25.05802345275879
2011-04-27,25.559782028198242
2011-04-28,25.529611587524414
2011-04-29,25.64278793334961
2011-05-02,25.903104782104492
2011-05-03,25.816329956054688
2011-05-04,26.246410369873047
2011-05-05,25.997419357299805
2011-05-06,26.623682022094727
2011-05-09,25.971006393432617
2011-05-10,25.921966552734375
2011-05-11,26.321866989135742
2011-05-12,26.329408645629883
2011-05-13,25.925743103027344
2011-05-16,25.722009658813477
2011-05-17,25.33719825744629
2011-05-18,24.216726303100586
2011-05-19,23.95263671875
2011-05-20,24.073360443115234
2011-05-23,23.922452926635742
2011-05-24,23.665916442871094
2011-05-25,22.873655319213867
2011-05-26,23.220741271972656
2011-05-27,24.175220489501953
2011-05-30,24.11486053466797
2011-05-31,24.77130126953125
2011-06-01,24.77130126953125
2011-06-02,25.016529083251953
2011-06-03,24.465715408325195
2011-06-06,24.118635177612305
2011-06-07,24.080909729003906
2011-06-08,24.303491592407227
2011-06-09,24.0695858001709
2011-06-10,23.665916442871094
2011-06-13,24.3902645111084
2011-06-14,24.37139892578125
2011-06-15,24.944841384887695
2011-06-16,24.741127014160156
2011-06-17,25.239110946655273
2011-06-20,24.578899383544922
2011-06-21,24.409130096435547
2011-06-22,24.141265869140625
2011-06-23,24.809032440185547
2011-06-24,25.42020606994629
2011-06-27,26.235097885131836
2011-06-28,25.752195358276367
2011-06-29,25.612606048583984
2011-06-30,25.41642951965332
2011-07-01,25.49565315246582
2011-07-04,25.49942970275879
2011-07-05,25.597511291503906
2011-07-06,25.41265296936035
2011-07-07,25.835186004638672
2011-07-08,25.54470443725586
2011-07-11,25.533384323120117
2011-07-12,25.616384506225586
2011-07-13,25.801237106323242
2011-07-14,25.476797103881836
2011-07-15,25.41642951965332
2011-07-18,25.45415687561035
2011-07-19,25.382474899291992
2011-07-20,25.144798278808594
2011-07-21,24.65434455871582
2011-07-22,24.631715774536133
2011-07-25,24.64303207397461
2011-07-26,24.095996856689453
2011-07-27,24.31104278564453
2011-07-28,23.99790382385254
2011-07-29,23.771547317504883
2011-08-01,23.51123809814453
2011-08-02,23.57537078857422
2011-08-03,23.994129180908203
2011-08-04,24.854307174682617
2011-08-05,25.12970542907715
2011-08-08,25.612606048583984
2011-08-09,25.488109588623047
2011-08-10,24.601531982421875
2011-08-11,24.465715408325195
2011-08-12,24.424217224121094
2011-08-16,24.25067710876465
2011-08-17,23.654598236083984
2011-08-18,23.477283477783203
2011-08-19,23.786638259887695
2011-08-22,24.14881706237793
2011-08-23,23.97527313232422
2011-08-24,23.94886589050293
2011-08-25,23.243377685546875
2011-08-26,22.986835479736328
2011-08-29,23.333921432495117
2011-08-30,23.096240997314453
2011-09-02,24.0695858001709
2011-09-05,23.839460372924805
2011-09-06,23.8696346282959
2011-09-07,23.926219940185547
2011-09-08,23.877178192138672
2011-09-09,23.586688995361328
2011-09-12,23.850772857666016
2011-09-13,23.9149112701416
2011-09-14,24.163908004760742
2011-09-15,24.61880111694336
2011-09-16,24.062816619873047
2011-09-19,24.117250442504883
2011-09-20,24.062816619873047
2011-09-21,23.95395851135254
2011-09-22,24.12114143371582
2011-09-23,24.346635818481445
2011-09-26,24.1055850982666
2011-09-27,24.45551109313965
2011-09-28,24.29998779296875
2011-09-29,24.346635818481445
2011-09-30,24.21833610534668
2011-10-03,24.747108459472656
2011-10-04,24.801532745361328
2011-10-05,24.62657928466797
2011-10-07,24.8326358795166
2011-10-10,24.373855590820312
2011-10-11,24.04337501525879
2011-10-12,24.004497528076172
2011-10-13,23.942289352416992
2011-10-14,23.720674514770508
2011-10-17,22.771997451782227
2011-10-18,22.721458435058594
2011-10-19,22.92363166809082
2011-10-20,22.624252319335938
2011-10-21,22.608705520629883
2011-10-24,22.717575073242188
2011-10-25,23.009164810180664
2011-10-28,22.935298919677734
2011-10-31,22.62813949584961
2011-11-01,22.93918228149414
2011-11-02,23.009164810180664
2011-11-03,23.343538284301758
2011-11-04,23.3513126373291
2011-11-08,23.273555755615234
2011-11-09,22.387088775634766
2011-11-11,21.846656799316406
2011-11-14,21.551172256469727
2011-11-15,21.426755905151367
2011-11-16,20.831893920898438
2011-11-17,20.551956176757812
2011-11-18,21.146818161010742
2011-11-21,20.851327896118164
2011-11-22,21.162370681762695
2011-11-23,20.45864486694336
2011-11-24,20.338117599487305
2011-11-25,20.602497100830078
2011-11-28,20.91742706298828
2011-11-29,20.40032196044922
2011-11-30,20.369220733642578
2011-12-01,20.112611770629883
2011-12-02,20.816343307495117
2011-12-05,20.84355354309082
2011-12-07,20.800783157348633
2011-12-08,20.7230281829834
2011-12-09,21.002958297729492
2011-12-12,20.925209045410156
2011-12-13,21.527847290039062
2011-12-14,20.967967987060547
2011-12-15,20.88632583618164
2011-12-16,20.75802230834961
2011-12-19,20.641382217407227
2011-12-20,20.63360595703125
2011-12-21,20.956310272216797
2011-12-22,21.302339553833008
2011-12-23,21.240131378173828
2011-12-26,20.956310272216797
2011-12-27,20.283681869506836
2011-12-28,19.677156448364258
2011-12-29,19.63827133178711
2011-12-30,19.731584548950195
2012-01-02,19.646053314208984
2012-01-03,19.498310089111328
2012-01-04,19.642166137695312
2012-01-05,19.68492889404297
2012-01-06,19.88710594177246
2012-01-09,19.84433937072754
2012-01-10,20.116497039794922
2012-01-11,20.583059310913086
2012-01-12,20.750242233276367
2012-01-13,20.785234451293945
2012-01-16,20.49752426147461
2012-01-17,20.948528289794922
2012-01-18,21.13515281677246
2012-01-19,21.181819915771484
2012-01-20,21.356773376464844
2012-01-23,21.62892723083496
2012-01-24,21.62115478515625
2012-01-25,22.037168502807617
2012-01-27,22.4920654296875
2012-01-30,21.850553512573242
2012-01-31,22.457073211669922
2012-02-01,21.111825942993164
2012-02-02,21.314001083374023
2012-02-03,21.150711059570312
2012-02-06,21.37232208251953
2012-02-07,21.0885009765625
2012-02-08,21.19347381591797
2012-02-09,21.131263732910156
2012-02-10,21.43842124938965
2012-02-13,21.442306518554688
2012-02-14,21.302339553833008
2012-02-15,21.512290954589844
2012-02-16,20.952417373657227
2012-02-17,21.057388305664062
2012-02-21,21.212915420532227
2012-02-22,21.54340171813965
2012-02-23,22.0488338470459
2012-02-24,21.50062370300293
2012-02-27,21.267351150512695
2012-02-28,21.4500789642334
2012-02-29,22.06827163696289
2012-03-01,21.59004783630371
2012-03-02,21.593936920166016
2012-03-05,21.55506134033203
2012-03-06,21.780563354492188
2012-03-07,21.22068977355957
2012-03-09,21.453969955444336
2012-03-12,21.422861099243164
2012-03-13,21.465639114379883
2012-03-14,21.43842124938965
2012-03-15,21.209028244018555
2012-03-16,21.263458251953125
2012-03-19,20.94464111328125
2012-03-20,21.002958297729492
2012-03-21,21.04961395263672
2012-03-22,20.7230281829834
2012-03-23,20.816343307495117
2012-03-26,20.439205169677734
2012-03-27,20.338117599487305
2012-03-28,20.198148727416992
2012-03-29,19.75103187561035
2012-03-30,20.427539825439453
2012-04-02,20.248693466186523
2012-04-03,20.71525001525879
2012-04-04,20.439205169677734
2012-04-09,19.9454288482666
2012-04-10,19.521635055541992
2012-04-11,19.521635055541992
2012-04-12,19.657716751098633
2012-04-13,19.564401626586914
2012-04-16,19.63827133178711
2012-04-17,19.92209815979004
2012-04-18,20.41975975036621
2012-04-19,20.34589195251465
2012-04-20,20.49363136291504
2012-04-23,20.182594299316406
2012-04-24,20.513078689575195
2012-04-25,20.221471786499023
2012-04-26,19.87544822692871
2012-04-27,20.15538215637207
2012-04-30,20.649154663085938
2012-05-02,20.159263610839844
2012-05-03,20.124277114868164
2012-05-04,20.015411376953125
2012-05-07,20.614166259765625
2012-05-08,20.614166259765625
2012-05-09,20.75802230834961
2012-05-10,20.66859245300293
2012-05-11,20.388656616210938
2012-05-14,20.49752426147461
2012-05-15,20.703588485717773
2012-05-16,20.796899795532227
2012-05-17,20.882434844970703
2012-05-18,21.080724716186523
2012-05-21,20.999074935913086
2012-05-22,21.115713119506836
2012-05-23,21.2440185546875
2012-05-24,21.0107421875
2012-05-25,20.664705276489258
2012-05-28,20.672483444213867
2012-05-29,20.256473541259766
2012-05-30,19.731584548950195
2012-05-31,19.87544822692871
2012-06-01,19.918210983276367
2012-06-04,20.205923080444336
2012-06-05,20.00374984741211
2012-06-06,19.747142791748047
2012-06-07,19.43610191345215
2012-06-08,19.3194580078125
2012-06-11,19.22614860534668
2012-06-12,19.222265243530273
2012-06-13,19.101730346679688
2012-06-14,18.91510772705078
2012-06-15,18.670162200927734
2012-06-18,18.763479232788086
2012-06-19,19.447765350341797
2012-06-20,19.778242111206055
2012-06-21,20.353668212890625
2012-06-22,20.3614444732666
2012-06-25,20.209815979003906
2012-06-26,20.233137130737305
2012-06-27,20.120391845703125
2012-06-28,19.681039810180664
2012-06-29,19.88710594177246
2012-07-02,19.89488410949707
2012-07-03,20.680261611938477
2012-07-04,20.532514572143555
2012-07-05,20.641382217407227
2012-07-06,20.9835205078125
2012-07-09,20.65692901611328
2012-07-10,20.707475662231445
2012-07-11,20.789121627807617
2012-07-12,21.185693740844727
2012-07-13,21.09239387512207
2012-07-16,21.072946548461914
2012-07-17,21.12737464904785
2012-07-18,20.936870574951172
2012-07-19,21.317888259887695
2012-07-20,21.061283111572266
2012-07-23,21.03017807006836
2012-07-24,20.979637145996094
2012-07-25,20.793010711669922
2012-07-26,20.3070068359375
2012-07-27,20.268131256103516
2012-07-30,20.637495040893555
2012-07-31,20.987411499023438
2012-08-01,20.800783157348633
2012-08-02,20.52085304260254
2012-08-03,20.41975975036621
2012-08-06,20.03874397277832
2012-08-07,19.83656120300293
2012-08-08,19.914325714111328
2012-08-09,19.564401626586914
2012-08-10,19.46720314025879
2012-08-13,19.789907455444336
2012-08-14,19.821008682250977
2012-08-16,19.478864669799805
2012-08-17,19.599393844604492
2012-08-21,19.591615676879883
2012-08-22,19.910429000854492
2012-08-23,19.661602020263672
2012-08-24,19.40888023376465
2012-08-27,19.3194580078125
2012-08-28,19.218372344970703
2012-08-29,18.977313995361328
2012-08-30,19.148387908935547
2012-08-31,18.860679626464844
2012-09-03,18.880115509033203
2012-09-04,18.96953582763672
2012-09-05,19.489524841308594
2012-09-06,19.64432716369629
2012-09-07,19.711811065673828
2012-09-10,20.025386810302734
2012-09-11,20.12859344482422
2012-09-12,20.08889389038086
2012-09-13,20.211946487426758
2012-09-14,19.751508712768555
2012-09-17,19.672115325927734
2012-09-18,19.715776443481445
2012-09-20,19.699899673461914
2012-09-21,20.061111450195312
2012-09-24,20.33896255493164
2012-09-25,20.176225662231445
2012-09-26,20.211946487426758
2012-09-27,19.751508712768555
2012-09-28,19.886455535888672
2012-10-01,20.080957412719727
2012-10-03,20.172252655029297
2012-10-04,20.664453506469727
2012-10-05,20.57316017150879
2012-10-08,20.64460563659668
2012-10-09,20.52949333190918
2012-10-10,20.517587661743164
2012-10-11,20.549345016479492
2012-10-12,20.42629623413086
2012-10-15,20.299272537231445
2012-10-16,20.204004287719727
2012-10-17,20.382627487182617
2012-10-18,20.473922729492188
2012-10-19,20.59300994873047
2012-10-22,20.62079429626465
2012-10-23,20.652544021606445
2012-10-25,20.656513214111328
2012-10-29,20.664453506469727
2012-10-30,20.62476348876953
2012-10-31,20.68033790588379
2012-11-01,20.648574829101562
2012-11-02,20.839099884033203
2012-11-05,20.688274383544922
2012-11-06,20.811321258544922
2012-11-07,20.918485641479492
2012-11-08,21.077268600463867
2012-11-09,20.807353973388672
2012-11-12,20.75971794128418
2012-11-15,20.52155303955078
2012-11-16,20.481861114501953
2012-11-19,20.311182022094727
2012-11-20,20.489809036254883
2012-11-21,20.553316116333008
2012-11-22,20.442167282104492
2012-11-23,20.565221786499023
2012-11-26,20.59697723388672
2012-11-27,20.66842269897461
2012-11-29,20.783531188964844
2012-11-30,20.938337326049805
2012-12-03,20.787500381469727
2012-12-04,20.83116912841797
2012-12-05,20.854982376098633
2012-12-06,20.9700927734375
2012-12-07,20.978031158447266
2012-12-10,21.025659561157227
2012-12-11,20.926433563232422
2012-12-12,20.696210861206055
2012-12-13,20.688274383544922
2012-12-14,20.720020294189453
2012-12-17,20.74384307861328
2012-12-18,20.731931686401367
2012-12-19,20.783531188964844
2012-12-20,20.628725051879883
2012-12-21,20.616823196411133
2012-12-24,20.434232711791992
2012-12-26,20.577131271362305
2012-12-27,20.720020294189453
2012-12-28,21.343215942382812
2012-12-31,21.426570892333984
2013-01-01,21.168561935424805
2013-01-02,21.59328842163086
2013-01-03,21.55755615234375
2013-01-04,22.319673538208008
2013-01-07,22.327608108520508
2013-01-08,22.335552215576172
2013-01-09,22.732486724853516
2013-01-10,22.716604232788086
2013-01-11,22.605457305908203
2013-01-14,22.871410369873047
2013-01-15,23.621618270874023
2013-01-16,23.573989868164062
2013-01-17,25.078372955322266
2013-01-18,27.729904174804688
2013-01-21,27.356788635253906
2013-01-22,26.467641830444336
2013-01-23,25.87621307373047
2013-01-24,24.915632247924805
2013-01-25,25.685684204101562
2013-01-28,25.292720794677734
2013-01-29,24.645713806152344
2013-01-30,24.89975357055664
2013-01-31,25.983386993408203
2013-02-01,26.741533279418945
2013-02-04,26.086597442626953
2013-02-05,26.392230987548828
2013-02-06,26.420015335083008
2013-02-07,25.896055221557617
2013-02-08,25.022804260253906
2013-02-11,24.80051612854004
2013-02-12,25.169673919677734
2013-02-13,25.41973304748535
2013-02-14,25.129972457885742
2013-02-15,24.99105453491211
2013-02-18,24.81242561340332
2013-02-19,24.963260650634766
2013-02-20,25.237152099609375
2013-02-21,24.94341468811035
2013-02-22,24.796554565429688
2013-02-25,24.340078353881836
2013-02-26,23.335826873779297
2013-02-27,24.324201583862305
2013-02-28,23.236602783203125
2013-03-01,23.724828720092773
2013-03-04,24.117786407470703
2013-03-05,24.45915412902832
2013-03-06,24.37579917907715
2013-03-07,24.38770294189453
2013-03-08,24.764795303344727
2013-03-11,24.91166877746582
2013-03-12,24.64968490600586
2013-03-13,24.506790161132812
2013-03-14,24.594112396240234
2013-03-15,25.209362030029297
2013-03-18,24.665569305419922
2013-03-19,24.22893714904785
2013-03-20,23.816118240356445
2013-03-21,23.75260353088379
2013-03-22,23.02621841430664
2013-03-25,22.18471908569336
2013-03-26,21.69648551940918
2013-03-28,22.35540771484375
2013-04-01,22.339519500732422
2013-04-02,22.605457305908203
2013-04-03,23.006372451782227
2013-04-04,22.454633712768555
2013-04-05,22.89522933959961
2013-04-08,23.042095184326172
2013-04-09,22.780118942260742
2013-04-10,22.82775115966797
2013-04-11,22.926986694335938
2013-04-12,23.07781982421875
2013-04-15,23.95107650756836
2013-04-16,24.058252334594727
2013-04-17,23.923290252685547
2013-04-18,24.054285049438477
2013-04-22,24.11382293701172
2013-04-23,24.399614334106445
2013-04-25,24.117786407470703
2013-04-26,23.90345001220703
2013-04-29,23.96695899963379
2013-04-30,23.76848793029785
2013-05-02,24.042373657226562
2013-05-03,23.208810806274414
2013-05-06,23.383455276489258
2013-05-07,23.335826873779297
2013-05-08,23.165142059326172
2013-05-09,23.387426376342773
2013-05-10,24.26068878173828
2013-05-13,23.796283721923828
2013-05-14,24.078092575073242
2013-05-15,24.621896743774414
2013-05-16,24.72510528564453
2013-05-17,24.7171688079834
2013-05-20,24.066194534301758
2013-05-21,24.197179794311523
2013-05-22,23.26438331604004
2013-05-23,22.752336502075195
2013-05-24,22.96270751953125
2013-05-27,22.95079803466797
2013-05-28,23.288198471069336
2013-05-29,23.1810245513916
2013-05-30,23.379491806030273
2013-05-31,22.692794799804688
2013-06-03,22.57371711730957
2013-06-04,22.526079177856445
2013-06-05,22.387157440185547
2013-06-06,21.954486846923828
2013-06-07,21.438478469848633
2013-06-10,21.15268325805664
2013-06-11,20.676362991333008
2013-06-12,20.652544021606445
2013-06-13,19.9023380279541
2013-06-14,19.993637084960938
2013-06-17,20.084922790527344
2013-06-18,19.711811065673828
2013-06-19,19.1044979095459
2013-06-20,19.1044979095459
2013-06-21,18.648021697998047
2013-06-24,17.38973617553711
2013-06-25,17.67156410217285
2013-06-26,17.60805320739746
2013-06-27,17.739038467407227
2013-06-28,18.636119842529297
2013-07-01,18.782981872558594
2013-07-02,18.782981872558594
2013-07-03,17.917659759521484
2013-07-04,17.81446075439453
2013-07-05,17.881933212280273
2013-07-08,17.226993560791016
2013-07-09,17.425457000732422
2013-07-10,17.397680282592773
2013-07-11,17.643774032592773
2013-07-12,17.758888244628906
2013-07-15,18.04865074157715
2013-07-16,18.215362548828125
2013-07-17,17.873998641967773
2013-07-18,18.159793853759766
2013-07-19,17.889875411987305
2013-07-22,17.842247009277344
2013-07-23,17.917659759521484
2013-07-24,17.719192504882812
2013-07-25,17.485000610351562
2013-07-26,17.731101989746094
2013-07-29,16.90944480895996
2013-07-30,15.516204833984375
2013-07-31,16.266414642333984
2013-08-01,15.52414321899414
2013-08-02,15.325675964355469
2013-08-05,15.428879737854004
2013-08-06,15.313770294189453
2013-08-07,15.516204833984375
2013-08-08,15.520173072814941
2013-08-12,15.897261619567871
2013-08-13,15.940924644470215
2013-08-14,17.056306838989258
2013-08-16,16.70701026916504
2013-08-19,16.516477584838867
2013-08-20,16.695100784301758
2013-08-21,16.76258087158203
2013-08-22,17.151079177856445
2013-08-23,17.441425323486328
2013-08-26,17.56001853942871
2013-08-27,17.020212173461914
2013-08-28,16.9915828704834
2013-08-29,17.151079177856445
2013-08-30,17.126535415649414
2013-09-02,17.20014190673828
2013-09-03,16.91797637939453
2013-09-04,17.236949920654297
2013-09-05,18.189790725708008
2013-09-06,18.979049682617188
2013-09-10,18.279752731323242
2013-09-11,18.750041961669922
2013-09-12,18.692790985107422
2013-09-13,19.052663803100586
2013-09-16,18.962692260742188
2013-09-17,19.081287384033203
2013-09-18,18.827739715576172
2013-09-19,19.142627716064453
2013-09-20,18.29611587524414
2013-09-23,18.091646194458008
2013-09-24,17.956697463989258
2013-09-25,17.66225242614746
2013-09-26,16.926156997680664
2013-09-27,17.277849197387695
2013-09-30,16.999765396118164
2013-10-01,16.7380428314209
2013-10-03,16.9915828704834
2013-10-04,17.30238151550293
2013-10-07,17.375991821289062
